# Time (s), Longitude (deg), Latitude (deg), Altitude (m), Ground Speed N (m/s), Ground Speed E (m/s), Ground Speed D (m/s), Yaw (deg), Pitch (deg), Roll (deg)
23650.656,136.2544518,35.2941735,130.498,0.03,0,0.01,0.18,-1.53,-0.24
23650.666,136.2544518,35.2941735,130.498,0.03,0,0.01,0.18,-1.53,-0.24
23650.677,136.2544518,35.2941735,130.498,0.03,0,0.01,0.18,-1.53,-0.25
23650.689,136.2544518,35.2941735,130.498,0.03,0,0.01,0.18,-1.52,-0.26
23650.697,136.2544518,35.2941735,130.498,0.03,0,0.01,0.18,-1.52,-0.26
23650.706,136.2544519,35.2941735,130.46,0.06,0.02,0.01,0.18,-1.51,-0.27
23650.719,136.2544519,35.2941735,130.46,0.06,0.02,0.01,0.18,-1.51,-0.28
23650.727,136.2544519,35.2941735,130.46,0.06,0.02,0.01,0.18,-1.51,-0.28
23650.737,136.2544519,35.2941735,130.46,0.06,0.02,0.01,0.18,-1.52,-0.29
23650.749,136.2544519,35.2941735,130.46,0.06,0.02,0.01,0.18,-1.52,-0.29
23650.757,136.2544519,35.2941735,130.46,0.06,0.02,0.01,0.17,-1.52,-0.29
23650.767,136.2544519,35.2941735,130.46,0.06,0.02,0.01,0.17,-1.52,-0.28
23650.779,136.2544519,35.2941735,130.46,0.06,0.02,0.01,0.16,-1.52,-0.28
23650.787,136.2544519,35.2941735,130.46,0.06,0.02,0.01,0.16,-1.52,-0.28
23650.799,136.2544519,35.2941735,130.46,0.06,0.02,0.01,0.15,-1.51,-0.28
23650.807,136.2544519,35.2941735,130.46,0.06,0.02,0.01,0.15,-1.51,-0.28
23650.817,136.2544519,35.2941735,130.46,0.06,0.02,0.01,0.14,-1.51,-0.28
23650.826,136.2544519,35.2941735,130.46,0.06,0.02,0.01,0.14,-1.51,-0.28
23650.836,136.2544519,35.2941735,130.46,0.06,0.02,0.01,0.13,-1.51,-0.28
23650.846,136.2544519,35.2941735,130.46,0.06,0.02,0.01,0.13,-1.51,-0.28
23650.856,136.2544519,35.2941735,130.46,0.06,0.02,0.01,0.13,-1.51,-0.28
23650.876,136.2544519,35.2941735,130.46,0.06,0.02,0.01,0.13,-1.5,-0.28
23650.887,136.254452,35.2941734,130.445,0.01,0.02,0.01,0.12,-1.5,-0.28
23650.897,136.254452,35.2941734,130.445,0.01,0.02,0.01,0.12,-1.49,-0.28
23650.907,136.254452,35.2941734,130.445,0.01,0.02,0.01,0.12,-1.48,-0.28
23650.917,136.254452,35.2941734,130.445,0.01,0.02,0.01,0.12,-1.46,-0.28
23650.929,136.254452,35.2941734,130.445,0.01,0.02,0.01,0.13,-1.45,-0.29
23650.937,136.254452,35.2941734,130.445,0.01,0.02,0.01,0.13,-1.44,-0.29
23650.947,136.254452,35.2941734,130.445,0.01,0.02,0.01,0.13,-1.43,-0.3
23650.956,136.254452,35.2941734,130.445,0.01,0.02,0.01,0.13,-1.43,-0.3
23650.966,136.254452,35.2941734,130.445,0.01,0.02,0.01,0.13,-1.42,-0.3
23650.976,136.254452,35.2941734,130.445,0.01,0.02,0.01,0.13,-1.42,-0.3
23650.986,136.254452,35.2941734,130.445,0.01,0.02,0.01,0.13,-1.41,-0.31
23650.996,136.254452,35.2941734,130.445,0.01,0.02,0.01,0.13,-1.41,-0.31
23651.006,136.254452,35.2941734,130.445,0.01,0.02,0.01,0.13,-1.4,-0.31
23651.016,136.254452,35.2941734,130.445,0.01,0.02,0.01,0.13,-1.4,-0.3
23651.026,136.254452,35.2941734,130.445,0.01,0.02,0.01,0.13,-1.4,-0.3
23651.036,136.254452,35.2941734,130.445,0.01,0.02,0.01,0.13,-1.39,-0.29
23651.046,136.254452,35.2941734,130.445,0.01,0.02,0.01,0.12,-1.4,-0.29
23651.056,136.254452,35.2941734,130.445,0.01,0.02,0.01,0.12,-1.4,-0.29
23651.066,136.254452,35.2941734,130.445,0.01,0.02,0.01,0.12,-1.41,-0.28
23651.077,136.254452,35.2941734,130.445,0.01,0.02,0.01,0.11,-1.41,-0.27
23651.087,136.2544522,35.2941734,130.422,-0.06,0.03,0.03,0.11,-1.41,-0.26
23651.099,136.2544522,35.2941734,130.422,-0.06,0.03,0.03,0.11,-1.41,-0.26
23651.107,136.2544522,35.2941734,130.422,-0.06,0.03,0.03,0.1,-1.41,-0.26
23651.117,136.2544522,35.2941734,130.422,-0.06,0.03,0.03,0.1,-1.4,-0.25
23651.127,136.2544522,35.2941734,130.422,-0.06,0.03,0.03,0.1,-1.4,-0.25
23651.137,136.2544522,35.2941734,130.422,-0.06,0.03,0.03,0.1,-1.41,-0.24
23651.147,136.2544522,35.2941734,130.422,-0.06,0.03,0.03,0.1,-1.41,-0.24
23651.159,136.2544522,35.2941734,130.422,-0.06,0.03,0.03,0.1,-1.42,-0.23
23651.166,136.2544522,35.2941734,130.422,-0.06,0.03,0.03,0.1,-1.43,-0.23
23651.176,136.2544522,35.2941734,130.422,-0.06,0.03,0.03,0.1,-1.43,-0.22
23651.186,136.2544522,35.2941734,130.422,-0.06,0.03,0.03,0.1,-1.44,-0.22
23651.196,136.2544522,35.2941734,130.422,-0.06,0.03,0.03,0.11,-1.44,-0.22
23651.206,136.2544522,35.2941734,130.422,-0.06,0.03,0.03,0.11,-1.44,-0.21
23651.216,136.2544522,35.2941734,130.422,-0.06,0.03,0.03,0.11,-1.44,-0.21
23651.226,136.2544522,35.2941734,130.422,-0.06,0.03,0.03,0.11,-1.43,-0.2
23651.236,136.2544522,35.2941734,130.422,-0.06,0.03,0.03,0.11,-1.43,-0.19
23651.246,136.2544522,35.2941734,130.422,-0.06,0.03,0.03,0.12,-1.43,-0.19
23651.256,136.2544522,35.2941734,130.422,-0.06,0.03,0.03,0.12,-1.43,-0.19
23651.266,136.2544522,35.2941734,130.422,-0.06,0.03,0.03,0.12,-1.43,-0.19
23651.276,136.2544522,35.2941734,130.422,-0.06,0.03,0.03,0.13,-1.42,-0.19
23651.287,136.2544525,35.2941734,130.406,-0.05,0.02,0.04,0.13,-1.42,-0.18
23651.297,136.2544525,35.2941734,130.406,-0.05,0.02,0.04,0.13,-1.4,-0.17
23651.307,136.2544525,35.2941734,130.406,-0.05,0.02,0.04,0.13,-1.39,-0.15
23651.317,136.2544525,35.2941734,130.406,-0.05,0.02,0.04,0.13,-1.37,-0.14
23651.329,136.2544525,35.2941734,130.406,-0.05,0.02,0.04,0.14,-1.35,-0.13
23651.337,136.2544525,35.2941734,130.406,-0.05,0.02,0.04,0.14,-1.34,-0.12
23651.347,136.2544525,35.2941734,130.406,-0.05,0.02,0.04,0.14,-1.33,-0.12
23651.356,136.2544525,35.2941734,130.406,-0.05,0.02,0.04,0.14,-1.32,-0.11
23651.366,136.2544525,35.2941734,130.406,-0.05,0.02,0.04,0.15,-1.31,-0.11
23651.376,136.2544525,35.2941734,130.406,-0.05,0.02,0.04,0.15,-1.29,-0.1
23651.386,136.2544525,35.2941734,130.406,-0.05,0.02,0.04,0.15,-1.29,-0.1
23651.397,136.2544525,35.2941734,130.406,-0.05,0.02,0.04,0.16,-1.28,-0.09
23651.406,136.2544525,35.2941734,130.406,-0.05,0.02,0.04,0.16,-1.28,-0.08
23651.416,136.2544525,35.2941734,130.406,-0.05,0.02,0.04,0.16,-1.28,-0.07
23651.426,136.2544525,35.2941734,130.406,-0.05,0.02,0.04,0.17,-1.27,-0.06
23651.436,136.2544525,35.2941734,130.406,-0.05,0.02,0.04,0.17,-1.27,-0.06
23651.446,136.2544525,35.2941734,130.406,-0.05,0.02,0.04,0.18,-1.26,-0.05
23651.456,136.2544525,35.2941734,130.406,-0.05,0.02,0.04,0.18,-1.25,-0.05
23651.466,136.2544525,35.2941734,130.406,-0.05,0.02,0.04,0.19,-1.24,-0.04
23651.477,136.2544525,35.2941734,130.406,-0.05,0.02,0.04,0.19,-1.22,-0.04
23651.487,136.2544525,35.2941734,130.406,-0.05,0.02,0.04,0.2,-1.21,-0.03
23651.499,136.2544526,35.2941734,130.378,-0.03,0,0.05,0.2,-1.2,-0.03
23651.507,136.2544526,35.2941734,130.378,-0.03,0,0.05,0.2,-1.19,-0.02
23651.519,136.2544526,35.2941734,130.378,-0.03,0,0.05,0.21,-1.18,-0.01
23651.527,136.2544526,35.2941734,130.378,-0.03,0,0.05,0.21,-1.17,0
23651.537,136.2544526,35.2941734,130.378,-0.03,0,0.05,0.22,-1.16,0
23651.547,136.2544526,35.2941734,130.378,-0.03,0,0.05,0.23,-1.16,0
23651.557,136.2544526,35.2941734,130.378,-0.03,0,0.05,0.23,-1.16,0
23651.567,136.2544526,35.2941734,130.378,-0.03,0,0.05,0.24,-1.15,0
23651.576,136.2544526,35.2941734,130.378,-0.03,0,0.05,0.24,-1.15,0
23651.586,136.2544526,35.2941734,130.378,-0.03,0,0.05,0.25,-1.15,0
23651.596,136.2544526,35.2941734,130.378,-0.03,0,0.05,0.26,-1.14,0.01
23651.606,136.2544526,35.2941734,130.378,-0.03,0,0.05,0.26,-1.14,0.01
23651.616,136.2544526,35.2941734,130.378,-0.03,0,0.05,0.27,-1.14,0.01
23651.626,136.2544526,35.2941734,130.378,-0.03,0,0.05,0.28,-1.14,0.02
23651.636,136.2544526,35.2941734,130.378,-0.03,0,0.05,0.29,-1.14,0.02
23651.646,136.2544526,35.2941734,130.378,-0.03,0,0.05,0.29,-1.14,0.03
23651.656,136.2544526,35.2941734,130.378,-0.03,0,0.05,0.3,-1.14,0.04
23651.666,136.2544526,35.2941734,130.378,-0.03,0,0.05,0.31,-1.13,0.04
23651.677,136.2544526,35.2941734,130.378,-0.03,0,0.05,0.31,-1.12,0.05
23651.689,136.2544527,35.2941733,130.365,-0.1,0,0.07,0.32,-1.12,0.05
23651.697,136.2544527,35.2941733,130.365,-0.1,0,0.07,0.32,-1.11,0.06
23651.707,136.2544527,35.2941733,130.365,-0.1,0,0.07,0.33,-1.1,0.06
23651.719,136.2544527,35.2941733,130.365,-0.1,0,0.07,0.34,-1.1,0.07
23651.727,136.2544527,35.2941733,130.365,-0.1,0,0.07,0.34,-1.09,0.07
23651.736,136.2544527,35.2941733,130.365,-0.1,0,0.07,0.35,-1.09,0.08
23651.749,136.2544527,35.2941733,130.365,-0.1,0,0.07,0.36,-1.09,0.08
23651.757,136.2544527,35.2941733,130.365,-0.1,0,0.07,0.36,-1.08,0.08
23651.766,136.2544527,35.2941733,130.365,-0.1,0,0.07,0.37,-1.07,0.08
23651.776,136.2544527,35.2941733,130.365,-0.1,0,0.07,0.38,-1.06,0.07
23651.786,136.2544527,35.2941733,130.365,-0.1,0,0.07,0.38,-1.05,0.07
23651.796,136.2544527,35.2941733,130.365,-0.1,0,0.07,0.39,-1.04,0.06
23651.806,136.2544527,35.2941733,130.365,-0.1,0,0.07,0.4,-1.02,0.06
23651.816,136.2544527,35.2941733,130.365,-0.1,0,0.07,0.41,-1.01,0.06
23651.826,136.2544527,35.2941733,130.365,-0.1,0,0.07,0.41,-1,0.06
23651.836,136.2544527,35.2941733,130.365,-0.1,0,0.07,0.42,-0.99,0.06
23651.846,136.2544527,35.2941733,130.365,-0.1,0,0.07,0.43,-0.97,0.07
23651.856,136.2544527,35.2941733,130.365,-0.1,0,0.07,0.43,-0.95,0.07
23651.866,136.2544527,35.2941733,130.365,-0.1,0,0.07,0.44,-0.93,0.07
23651.877,136.2544527,35.2941733,130.365,-0.1,0,0.07,0.44,-0.91,0.07
23651.889,136.2544529,35.2941732,130.345,-0.08,0.03,0.08,0.45,-0.88,0.07
23651.897,136.2544529,35.2941732,130.345,-0.08,0.03,0.08,0.45,-0.86,0.07
23651.909,136.2544529,35.2941732,130.345,-0.08,0.03,0.08,0.46,-0.85,0.07
23651.917,136.2544529,35.2941732,130.345,-0.08,0.03,0.08,0.46,-0.83,0.07
23651.926,136.2544529,35.2941732,130.345,-0.08,0.03,0.08,0.47,-0.82,0.07
23651.939,136.2544529,35.2941732,130.345,-0.08,0.03,0.08,0.47,-0.81,0.07
23651.947,136.2544529,35.2941732,130.345,-0.08,0.03,0.08,0.48,-0.8,0.06
23651.957,136.2544529,35.2941732,130.345,-0.08,0.03,0.08,0.48,-0.79,0.06
23651.968,136.2544529,35.2941732,130.345,-0.08,0.03,0.08,0.49,-0.78,0.05
23651.976,136.2544529,35.2941732,130.345,-0.08,0.03,0.08,0.5,-0.77,0.05
23651.986,136.2544529,35.2941732,130.345,-0.08,0.03,0.08,0.5,-0.76,0.04
23651.996,136.2544529,35.2941732,130.345,-0.08,0.03,0.08,0.51,-0.75,0.03
23652.006,136.2544529,35.2941732,130.345,-0.08,0.03,0.08,0.51,-0.75,0.03
23652.016,136.2544529,35.2941732,130.345,-0.08,0.03,0.08,0.52,-0.75,0.03
23652.026,136.2544529,35.2941732,130.345,-0.08,0.03,0.08,0.52,-0.75,0.02
23652.036,136.2544529,35.2941732,130.345,-0.08,0.03,0.08,0.53,-0.75,0.02
23652.046,136.2544529,35.2941732,130.345,-0.08,0.03,0.08,0.53,-0.75,0.02
23652.056,136.2544529,35.2941732,130.345,-0.08,0.03,0.08,0.54,-0.74,0.02
23652.066,136.2544529,35.2941732,130.345,-0.08,0.03,0.08,0.54,-0.74,0.02
23652.076,136.2544529,35.2941732,130.345,-0.08,0.03,0.08,0.54,-0.73,0.02
23652.087,136.254453,35.294173,130.325,-0.08,-0.01,0.09,0.54,-0.73,0.02
23652.097,136.254453,35.294173,130.325,-0.08,-0.01,0.09,0.54,-0.74,0.02
23652.107,136.254453,35.294173,130.325,-0.08,-0.01,0.09,0.55,-0.73,0.02
23652.117,136.254453,35.294173,130.325,-0.08,-0.01,0.09,0.55,-0.73,0.02
23652.129,136.254453,35.294173,130.325,-0.08,-0.01,0.09,0.55,-0.73,0.01
23652.137,136.254453,35.294173,130.325,-0.08,-0.01,0.09,0.55,-0.72,0.01
23652.147,136.254453,35.294173,130.325,-0.08,-0.01,0.09,0.55,-0.72,0
23652.159,136.254453,35.294173,130.325,-0.08,-0.01,0.09,0.55,-0.72,0
23652.166,136.254453,35.294173,130.325,-0.08,-0.01,0.09,0.56,-0.72,-0.01
23652.176,136.254453,35.294173,130.325,-0.08,-0.01,0.09,0.56,-0.72,-0.01
23652.186,136.254453,35.294173,130.325,-0.08,-0.01,0.09,0.56,-0.72,-0.02
23652.196,136.254453,35.294173,130.325,-0.08,-0.01,0.09,0.56,-0.72,-0.03
23652.206,136.254453,35.294173,130.325,-0.08,-0.01,0.09,0.57,-0.72,-0.04
23652.216,136.254453,35.294173,130.325,-0.08,-0.01,0.09,0.57,-0.72,-0.05
23652.226,136.254453,35.294173,130.325,-0.08,-0.01,0.09,0.57,-0.71,-0.06
23652.236,136.254453,35.294173,130.325,-0.08,-0.01,0.09,0.57,-0.7,-0.07
23652.246,136.254453,35.294173,130.325,-0.08,-0.01,0.09,0.57,-0.69,-0.08
23652.256,136.254453,35.294173,130.325,-0.08,-0.01,0.09,0.57,-0.69,-0.09
23652.266,136.254453,35.294173,130.325,-0.08,-0.01,0.09,0.57,-0.68,-0.1
23652.276,136.254453,35.294173,130.325,-0.08,-0.01,0.09,0.57,-0.68,-0.1
23652.287,136.2544532,35.2941729,130.292,-0.03,0.01,0.1,0.57,-0.68,-0.11
23652.297,136.2544532,35.2941729,130.292,-0.03,0.01,0.1,0.57,-0.67,-0.11
23652.307,136.2544532,35.2941729,130.292,-0.03,0.01,0.1,0.56,-0.67,-0.12
23652.319,136.2544532,35.2941729,130.292,-0.03,0.01,0.1,0.56,-0.67,-0.13
23652.327,136.2544532,35.2941729,130.292,-0.03,0.01,0.1,0.56,-0.66,-0.14
23652.337,136.2544532,35.2941729,130.292,-0.03,0.01,0.1,0.56,-0.66,-0.14
23652.349,136.2544532,35.2941729,130.292,-0.03,0.01,0.1,0.56,-0.66,-0.15
23652.357,136.2544532,35.2941729,130.292,-0.03,0.01,0.1,0.55,-0.67,-0.16
23652.366,136.2544532,35.2941729,130.292,-0.03,0.01,0.1,0.55,-0.68,-0.16
23652.376,136.2544532,35.2941729,130.292,-0.03,0.01,0.1,0.55,-0.68,-0.17
23652.386,136.2544532,35.2941729,130.292,-0.03,0.01,0.1,0.54,-0.69,-0.17
23652.397,136.2544532,35.2941729,130.292,-0.03,0.01,0.1,0.54,-0.69,-0.18
23652.406,136.2544532,35.2941729,130.292,-0.03,0.01,0.1,0.54,-0.7,-0.18
23652.416,136.2544532,35.2941729,130.292,-0.03,0.01,0.1,0.53,-0.7,-0.19
23652.426,136.2544532,35.2941729,130.292,-0.03,0.01,0.1,0.53,-0.69,-0.19
23652.436,136.2544532,35.2941729,130.292,-0.03,0.01,0.1,0.53,-0.69,-0.19
23652.446,136.2544532,35.2941729,130.292,-0.03,0.01,0.1,0.52,-0.68,-0.19
23652.456,136.2544532,35.2941729,130.292,-0.03,0.01,0.1,0.52,-0.67,-0.19
23652.466,136.2544532,35.2941729,130.292,-0.03,0.01,0.1,0.51,-0.66,-0.19
23652.477,136.2544532,35.2941729,130.292,-0.03,0.01,0.1,0.51,-0.65,-0.19
23652.487,136.2544532,35.2941729,130.292,-0.03,0.01,0.1,0.51,-0.65,-0.19
23652.497,136.2544532,35.2941727,130.271,-0.05,0,0.1,0.5,-0.64,-0.19
23652.507,136.2544532,35.2941727,130.271,-0.05,0,0.1,0.5,-0.64,-0.19
23652.519,136.2544532,35.2941727,130.271,-0.05,0,0.1,0.49,-0.64,-0.18
23652.527,136.2544532,35.2941727,130.271,-0.05,0,0.1,0.49,-0.63,-0.18
23652.536,136.2544532,35.2941727,130.271,-0.05,0,0.1,0.48,-0.63,-0.18
23652.549,136.2544532,35.2941727,130.271,-0.05,0,0.1,0.48,-0.63,-0.18
23652.557,136.2544532,35.2941727,130.271,-0.05,0,0.1,0.47,-0.63,-0.17
23652.567,136.2544532,35.2941727,130.271,-0.05,0,0.1,0.47,-0.64,-0.17
23652.578,136.2544532,35.2941727,130.271,-0.05,0,0.1,0.46,-0.65,-0.17
23652.586,136.2544532,35.2941727,130.271,-0.05,0,0.1,0.46,-0.66,-0.16
23652.596,136.2544532,35.2941727,130.271,-0.05,0,0.1,0.45,-0.67,-0.16
23652.606,136.2544532,35.2941727,130.271,-0.05,0,0.1,0.44,-0.66,-0.16
23652.616,136.2544532,35.2941727,130.271,-0.05,0,0.1,0.43,-0.66,-0.15
23652.626,136.2544532,35.2941727,130.271,-0.05,0,0.1,0.43,-0.65,-0.15
23652.636,136.2544532,35.2941727,130.271,-0.05,0,0.1,0.42,-0.64,-0.14
23652.646,136.2544532,35.2941727,130.271,-0.05,0,0.1,0.41,-0.63,-0.13
23652.656,136.2544532,35.2941727,130.271,-0.05,0,0.1,0.41,-0.62,-0.13
23652.669,136.2544532,35.2941727,130.271,-0.05,0,0.1,0.4,-0.62,-0.12
23652.676,136.2544532,35.2941727,130.271,-0.05,0,0.1,0.39,-0.62,-0.12
23652.689,136.2544532,35.2941727,130.271,-0.05,0,0.1,0.38,-0.62,-0.11
23652.697,136.2544532,35.2941727,130.271,-0.05,0,0.1,0.37,-0.62,-0.11
23652.709,136.2544532,35.2941725,130.246,-0.07,0,0.1,0.37,-0.63,-0.11
23652.717,136.2544532,35.2941725,130.246,-0.07,0,0.1,0.36,-0.63,-0.11
23652.727,136.2544532,35.2941725,130.246,-0.07,0,0.1,0.35,-0.63,-0.1
23652.739,136.2544532,35.2941725,130.246,-0.07,0,0.1,0.34,-0.63,-0.1
23652.747,136.2544532,35.2941725,130.246,-0.07,0,0.1,0.34,-0.63,-0.09
23652.756,136.2544532,35.2941725,130.246,-0.07,0,0.1,0.33,-0.63,-0.09
23652.767,136.2544532,35.2941725,130.246,-0.07,0,0.1,0.32,-0.63,-0.08
23652.777,136.2544532,35.2941725,130.246,-0.07,0,0.1,0.31,-0.63,-0.08
23652.789,136.2544532,35.2941725,130.246,-0.07,0,0.1,0.3,-0.63,-0.07
23652.796,136.2544532,35.2941725,130.246,-0.07,0,0.1,0.29,-0.62,-0.07
23652.806,136.2544532,35.2941725,130.246,-0.07,0,0.1,0.29,-0.62,-0.07
23652.816,136.2544532,35.2941725,130.246,-0.07,0,0.1,0.28,-0.62,-0.07
23652.826,136.2544532,35.2941725,130.246,-0.07,0,0.1,0.27,-0.62,-0.07
23652.836,136.2544532,35.2941725,130.246,-0.07,0,0.1,0.26,-0.61,-0.06
23652.846,136.2544532,35.2941725,130.246,-0.07,0,0.1,0.25,-0.61,-0.06
23652.856,136.2544532,35.2941725,130.246,-0.07,0,0.1,0.24,-0.61,-0.06
23652.869,136.2544532,35.2941725,130.246,-0.07,0,0.1,0.23,-0.6,-0.05
23652.876,136.2544532,35.2941725,130.246,-0.07,0,0.1,0.22,-0.59,-0.05
23652.889,136.2544533,35.2941723,130.219,0.02,0.01,0.09,0.21,-0.59,-0.05
23652.897,136.2544533,35.2941723,130.219,0.02,0.01,0.09,0.2,-0.58,-0.05
23652.906,136.2544533,35.2941723,130.219,0.02,0.01,0.09,0.2,-0.58,-0.05
23652.919,136.2544533,35.2941723,130.219,0.02,0.01,0.09,0.19,-0.58,-0.04
23652.927,136.2544533,35.2941723,130.219,0.02,0.01,0.09,0.18,-0.58,-0.04
23652.937,136.2544533,35.2941723,130.219,0.02,0.01,0.09,0.17,-0.58,-0.04
23652.946,136.2544533,35.2941723,130.219,0.02,0.01,0.09,0.16,-0.58,-0.04
23652.956,136.2544533,35.2941723,130.219,0.02,0.01,0.09,0.16,-0.58,-0.04
23652.966,136.2544533,35.2941723,130.219,0.02,0.01,0.09,0.15,-0.58,-0.04
23652.976,136.2544533,35.2941723,130.219,0.02,0.01,0.09,0.14,-0.57,-0.04
23652.986,136.2544533,35.2941723,130.219,0.02,0.01,0.09,0.13,-0.57,-0.03
23652.996,136.2544533,35.2941723,130.219,0.02,0.01,0.09,0.12,-0.57,-0.03
23653.006,136.2544533,35.2941723,130.219,0.02,0.01,0.09,0.11,-0.57,-0.03
23653.016,136.2544533,35.2941723,130.219,0.02,0.01,0.09,0.11,-0.57,-0.03
23653.026,136.2544533,35.2941723,130.219,0.02,0.01,0.09,0.1,-0.57,-0.03
23653.036,136.2544533,35.2941723,130.219,0.02,0.01,0.09,0.09,-0.57,-0.02
23653.046,136.2544533,35.2941723,130.219,0.02,0.01,0.09,0.08,-0.58,-0.02
23653.056,136.2544533,35.2941723,130.219,0.02,0.01,0.09,0.07,-0.58,-0.02
23653.067,136.2544533,35.2941723,130.219,0.02,0.01,0.09,0.06,-0.59,-0.02
23653.077,136.2544533,35.2941723,130.219,0.02,0.01,0.09,0.05,-0.59,-0.02
23653.087,136.2544534,35.2941722,130.202,0.09,0.03,0.07,0.05,-0.59,-0.02
23653.097,136.2544534,35.2941722,130.202,0.09,0.03,0.07,0.04,-0.59,-0.02
23653.109,136.2544534,35.2941722,130.202,0.09,0.03,0.07,0.03,-0.59,-0.02
23653.117,136.2544534,35.2941722,130.202,0.09,0.03,0.07,0.02,-0.59,-0.02
23653.127,136.2544534,35.2941722,130.202,0.09,0.03,0.07,0.01,-0.59,-0.02
23653.139,136.2544534,35.2941722,130.202,0.09,0.03,0.07,0,-0.58,-0.01
23653.146,136.2544534,35.2941722,130.202,0.09,0.03,0.07,0,-0.58,-0.01
23653.156,136.2544534,35.2941722,130.202,0.09,0.03,0.07,0,-0.58,-0.01
23653.166,136.2544534,35.2941722,130.202,0.09,0.03,0.07,0,-0.58,-0.01
23653.176,136.2544534,35.2941722,130.202,0.09,0.03,0.07,-0.01,-0.58,-0.01
23653.186,136.2544534,35.2941722,130.202,0.09,0.03,0.07,-0.02,-0.58,0
23653.196,136.2544534,35.2941722,130.202,0.09,0.03,0.07,-0.02,-0.59,0
23653.206,136.2544534,35.2941722,130.202,0.09,0.03,0.07,-0.03,-0.59,0
23653.216,136.2544534,35.2941722,130.202,0.09,0.03,0.07,-0.03,-0.59,0
23653.226,136.2544534,35.2941722,130.202,0.09,0.03,0.07,-0.04,-0.6,0
23653.236,136.2544534,35.2941722,130.202,0.09,0.03,0.07,-0.04,-0.6,0
23653.246,136.2544534,35.2941722,130.202,0.09,0.03,0.07,-0.05,-0.61,0
23653.256,136.2544534,35.2941722,130.202,0.09,0.03,0.07,-0.06,-0.61,0
23653.269,136.2544534,35.2941722,130.202,0.09,0.03,0.07,-0.06,-0.6,0
23653.276,136.2544534,35.2941722,130.202,0.09,0.03,0.07,-0.07,-0.6,0
23653.287,136.2544534,35.294172,130.185,0.06,0.01,0.05,-0.07,-0.59,0.01
23653.296,136.2544534,35.294172,130.185,0.06,0.01,0.05,-0.08,-0.59,0.01
23653.309,136.2544534,35.294172,130.185,0.06,0.01,0.05,-0.09,-0.58,0.01
23653.317,136.2544534,35.294172,130.185,0.06,0.01,0.05,-0.09,-0.57,0.01
23653.327,136.2544534,35.294172,130.185,0.06,0.01,0.05,-0.1,-0.56,0.01
23653.337,136.2544534,35.294172,130.185,0.06,0.01,0.05,-0.1,-0.55,0.01
23653.346,136.2544534,35.294172,130.185,0.06,0.01,0.05,-0.1,-0.54,0.01
23653.356,136.2544534,35.294172,130.185,0.06,0.01,0.05,-0.11,-0.53,0.01
23653.366,136.2544534,35.294172,130.185,0.06,0.01,0.05,-0.11,-0.52,0.01
23653.376,136.2544534,35.294172,130.185,0.06,0.01,0.05,-0.11,-0.51,0.01
23653.386,136.2544534,35.294172,130.185,0.06,0.01,0.05,-0.12,-0.51,0.01
23653.397,136.2544534,35.294172,130.185,0.06,0.01,0.05,-0.12,-0.51,0.01
23653.406,136.2544534,35.294172,130.185,0.06,0.01,0.05,-0.12,-0.51,0.01
23653.416,136.2544534,35.294172,130.185,0.06,0.01,0.05,-0.13,-0.51,0.01
23653.426,136.2544534,35.294172,130.185,0.06,0.01,0.05,-0.13,-0.52,0.01
23653.436,136.2544534,35.294172,130.185,0.06,0.01,0.05,-0.13,-0.52,0.02
23653.446,136.2544534,35.294172,130.185,0.06,0.01,0.05,-0.13,-0.52,0.03
23653.456,136.2544534,35.294172,130.185,0.06,0.01,0.05,-0.14,-0.52,0.03
23653.469,136.2544534,35.294172,130.185,0.06,0.01,0.05,-0.14,-0.52,0.04
23653.477,136.2544534,35.294172,130.185,0.06,0.01,0.05,-0.14,-0.51,0.04
23653.487,136.2544536,35.2941719,130.167,0.11,0.06,0.04,-0.15,-0.51,0.05
23653.497,136.2544536,35.2941719,130.167,0.11,0.06,0.04,-0.15,-0.5,0.05
23653.507,136.2544536,35.2941719,130.167,0.11,0.06,0.04,-0.15,-0.5,0.05
23653.517,136.2544536,35.2941719,130.167,0.11,0.06,0.04,-0.15,-0.5,0.05
23653.529,136.2544536,35.2941719,130.167,0.11,0.06,0.04,-0.15,-0.49,0.05
23653.537,136.2544536,35.2941719,130.167,0.11,0.06,0.04,-0.16,-0.49,0.05
23653.546,136.2544536,35.2941719,130.167,0.11,0.06,0.04,-0.16,-0.49,0.05
23653.556,136.2544536,35.2941719,130.167,0.11,0.06,0.04,-0.16,-0.49,0.05
23653.566,136.2544536,35.2941719,130.167,0.11,0.06,0.04,-0.16,-0.49,0.05
23653.576,136.2544536,35.2941719,130.167,0.11,0.06,0.04,-0.16,-0.49,0.05
23653.586,136.2544536,35.2941719,130.167,0.11,0.06,0.04,-0.16,-0.49,0.05
23653.596,136.2544536,35.2941719,130.167,0.11,0.06,0.04,-0.16,-0.49,0.05
23653.606,136.2544536,35.2941719,130.167,0.11,0.06,0.04,-0.16,-0.49,0.06
23653.616,136.2544536,35.2941719,130.167,0.11,0.06,0.04,-0.16,-0.49,0.06
23653.626,136.2544536,35.2941719,130.167,0.11,0.06,0.04,-0.16,-0.48,0.06
23653.636,136.2544536,35.2941719,130.167,0.11,0.06,0.04,-0.16,-0.48,0.06
23653.646,136.2544536,35.2941719,130.167,0.11,0.06,0.04,-0.16,-0.47,0.06
