time[s],raw_a_x[m/s^2],raw_a_y[m/s^2],raw_a_z[m/s^2],Yaw[deg],Pitch[deg],Roll[deg],a_x[m/s^2],a_y[m/s^2],a_z[m/s^2],気圧[hPa],気温[度],相対高度[m],適当な過重[kg],対気速度[m/s],GPS時間[hh:mm:ss.000],GPS速さ[m/s],進行角[deg],北緯[deg],東経[deg],北緯[m],東経[m],GPS高さ[m],ドリフト角[deg]
1529.338261,-0.392419,-0.065812,9.716168,316.193897,-2.472707,1.422172,-0.131174,-0.11948,-0.084006,996.15,30.2,-389.431627,0.000002,0,33:50.7,0.010289,125.76,35.294158,136.254425,3921908.736,12377553.92,101.2,-190.433897
1529.347546,-0.403911,-0.066655,9.7236,316.193827,-2.481635,1.417909,-0.122801,-0.12446,-0.07608,996.15,30.2,-389.431627,0.000002,0,33:50.7,0.010289,125.76,35.294158,136.254425,3921908.736,12377553.92,101.2,-190.433827
1529.357869,-0.413948,-0.073167,9.739383,316.193827,-2.481635,1.417909,-0.111691,-0.125559,-0.059722,996.15,30.2,-389.431627,0.000002,0,33:50.7,0.010289,125.76,35.294158,136.254425,3921908.736,12377553.92,101.2,-190.433827
1529.367767,-0.436856,-0.081594,9.794009,316.193827,-2.481635,1.417909,-0.091285,-0.132934,-0.003963,996.15,30.2,-389.431627,0.000002,0,33:50.7,0.010289,125.76,35.294158,136.254425,3921908.736,12377553.92,101.2,-190.433827
1529.375721,-0.456546,-0.091248,9.807493,316.193827,-2.481635,1.417909,-0.070586,-0.137661,0.010596,996.15,30.2,-389.431627,0.000002,0,33:50.8,0.010289,125.76,35.294158,136.254425,3921908.736,12377553.92,101.2,-190.433827
1529.386201,-0.473937,-0.094466,9.813852,316.193827,-2.481635,1.417909,-0.055359,-0.146014,0.017779,996.17,30.2,-389.610478,0.000002,0,33:50.8,0.010289,125.76,35.294158,136.254425,3921908.736,12377553.92,101.2,-190.433827
1529.39583,-0.507724,-0.096611,9.822356,316.193827,-2.481635,1.417909,-0.028161,-0.165471,0.027789,996.17,30.2,-389.610478,0.000002,0,33:50.8,0.010289,125.76,35.294158,136.254425,3921908.736,12377553.92,101.2,-190.433827
1529.405974,-0.526571,-0.095998,9.827489,316.193827,-2.481635,1.417909,-0.014142,-0.17773,0.033717,996.16,30.2,-389.521053,0.000002,0,33:50.8,0.010289,125.76,35.294158,136.254425,3921908.736,12377553.92,101.2,-190.433827
1529.41569,-0.532394,-0.09799,9.800444,316.193827,-2.481635,1.417909,-0.007035,-0.180046,0.007007,996.16,30.2,-389.521053,0.000002,0,33:50.8,0.010289,125.76,35.294158,136.254425,3921908.736,12377553.92,101.2,-190.433827
1529.422959,-0.490792,-0.094083,9.78696,316.193827,-2.481635,1.417909,-0.041169,-0.157099,-0.008359,996.16,30.2,-389.521053,0.000002,0,33:50.8,0.010289,125.76,35.294158,136.254425,3921908.736,12377553.92,101.2,-190.433827
1529.431194,-0.490792,-0.08849,9.779375,316.193827,-2.481635,1.417909,-0.044302,-0.161514,-0.016072,996.16,30.2,-389.521053,0.000002,0,33:50.8,0.010289,125.76,35.294158,136.254425,3921908.736,12377553.92,101.2,-190.433827
1529.439024,-0.46911,-0.073014,9.801823,316.193827,-2.481635,1.417909,-0.071968,-0.159787,0.005026,996.16,30.2,-389.521053,0.000002,0,33:50.8,0.010289,125.76,35.294158,136.254425,3921908.736,12377553.92,101.2,-190.433827
1529.448674,-0.449574,-0.055775,9.830324,316.193827,-2.481635,1.417909,-0.099368,-0.160731,0.03222,996.17,30.2,-389.610478,0.000002,0,33:50.8,0.010289,125.76,35.294158,136.254425,3921908.736,12377553.92,101.2,-190.433827
1529.457986,-0.429577,-0.039916,9.862349,316.193827,-2.481635,1.417909,-0.126435,-0.160284,0.062947,996.17,30.2,-389.610478,0.000002,0,33:50.8,0.010289,125.76,35.294158,136.254425,3921908.736,12377553.92,101.2,-190.433827
1529.467692,-0.410117,-0.024363,9.885869,316.193827,-2.481635,1.417909,-0.152474,-0.160002,0.085212,996.17,30.2,-389.610478,0.000002,0,33:50.9,0.015433,125.76,35.294158,136.254425,3921908.736,12377553.92,101.2,-190.433827
1529.476208,-0.412492,-0.017851,9.873458,316.193827,-2.481635,1.417909,-0.154098,-0.166661,0.072757,996.17,30.2,-389.610478,0.000002,0,33:50.9,0.015433,125.76,35.294158,136.254425,3921908.736,12377553.92,101.2,-190.433827
1529.485866,-0.433178,-0.0249,9.875603,316.193827,-2.481635,1.417909,-0.1337,-0.174131,0.07597,996.17,30.2,-389.610478,0.000002,0,33:50.9,0.015433,125.76,35.294158,136.254425,3921908.736,12377553.92,101.2,-190.433827
1529.496022,-0.448731,-0.037005,9.835457,316.193827,-2.481635,1.417909,-0.112042,-0.174779,0.036846,996.17,30.2,-389.610478,0.000002,0,33:50.9,0.015433,125.76,35.294158,136.254425,3921908.736,12377553.92,101.2,-190.433827
1529.505768,-0.467808,-0.083893,9.823658,316.193827,-2.481635,1.417909,-0.067235,-0.150325,0.027047,996.17,30.2,-389.610478,0.000002,0,33:50.9,0.015433,125.76,35.294158,136.254425,3921908.736,12377553.92,101.2,-190.433827
1529.515161,-0.449803,-0.110784,9.815154,316.193827,-2.481635,1.417909,-0.063959,-0.118157,0.018439,996.17,30.2,-389.610478,0.000002,0,33:50.9,0.015433,125.76,35.294158,136.254425,3921908.736,12377553.92,101.2,-190.433827
1529.523363,-0.451259,-0.127486,9.790178,316.193827,-2.481635,1.417909,-0.051128,-0.106261,-0.006031,996.18,30.2,-389.699902,0.000002,0,33:50.9,0.015433,125.76,35.294158,136.254425,3921908.736,12377553.92,101.2,-190.433827
1529.530611,-0.455473,-0.132466,9.788339,316.193827,-2.481635,1.417909,-0.044639,-0.105041,-0.007562,996.18,30.2,-389.699902,0.000002,0,33:50.9,0.015433,125.76,35.294158,136.254425,3921908.736,12377553.92,101.2,-190.433827
1529.539358,-0.457542,-0.129172,9.803509,316.193827,-2.481635,1.417909,-0.045843,-0.108784,0.007597,996.18,30.2,-389.699902,0.000002,0,33:50.9,0.015433,125.76,35.294158,136.254425,3921908.736,12377553.92,101.2,-190.433827
1529.548401,-0.436702,-0.112164,9.827336,316.193827,-2.481635,1.417909,-0.073882,-0.108768,0.030072,996.18,30.2,-389.699902,0.000002,0,33:50.9,0.015433,125.76,35.294158,136.254425,3921908.736,12377553.92,101.2,-190.433827
1529.557669,-0.407972,-0.104962,9.842429,316.193827,-2.481635,1.417909,-0.101479,-0.096234,0.043725,996.18,30.2,-389.699902,0.000002,0,33:50.9,0.015433,125.76,35.294158,136.254425,3921908.736,12377553.92,101.2,-190.433827
1529.568468,-0.387363,-0.09822,9.801057,316.193827,-2.481635,1.417909,-0.119695,-0.088884,0.001345,996.15,30.2,-389.431627,0.000002,0,33:51.0,0.020578,125.76,35.294158,136.254425,3921908.736,12377553.92,101.2,-190.433827
1529.57694,-0.351737,-0.090482,9.846336,316.193827,-2.481635,1.417909,-0.154476,-0.072203,0.044834,996.15,30.2,-389.431627,0.000002,0,33:51.0,0.020578,125.76,35.294158,136.254425,3921908.736,12377553.92,101.2,-190.433827
1529.58719,-0.391193,-0.080522,9.795771,316.193827,-2.481635,1.417909,-0.12755,-0.105111,-0.004207,996.15,30.2,-389.431627,0.000002,0,33:51.0,0.020578,125.76,35.294158,136.254425,3921908.736,12377553.92,101.2,-190.433827
1529.59699,-0.410117,-0.082744,9.810404,316.193827,-2.481635,1.417909,-0.112163,-0.115136,0.011283,996.15,30.2,-389.431627,0.000002,0,33:51.0,0.020578,125.76,35.294158,136.254425,3921908.736,12377553.92,101.2,-190.433827
1529.606532,-0.42613,-0.079909,9.775698,316.193827,-2.481635,1.417909,-0.09978,-0.127663,-0.022757,996.15,30.2,-389.431627,0.000002,0,33:51.0,0.020578,125.76,35.294158,136.254425,3921908.736,12377553.92,101.2,-190.433827
1529.617029,-0.456086,-0.085195,9.809638,316.193827,-2.481635,1.417909,-0.074844,-0.142069,0.012569,996.16,30.2,-389.521053,0.000002,0,33:51.0,0.020578,125.76,35.294158,136.254425,3921908.736,12377553.92,101.2,-190.433827
1529.624301,-0.435247,-0.080062,9.815614,316.193827,-2.481635,1.417909,-0.09456,-0.132947,0.017508,996.16,30.2,-389.521053,0.000002,0,33:51.0,0.020578,125.76,35.294158,136.254425,3921908.736,12377553.92,101.2,-190.433827
1529.632246,-0.43563,-0.101131,9.821054,316.193827,-2.481635,1.417909,-0.081322,-0.116736,0.023478,996.16,30.2,-389.521053,0.000002,0,33:51.0,0.020578,125.76,35.294158,136.254425,3921908.736,12377553.92,101.2,-190.433827
1529.639803,-0.455933,-0.114692,9.809944,316.193827,-2.481635,1.417909,-0.056488,-0.119,0.013597,996.16,30.2,-389.521053,0.000002,0,33:51.0,0.020578,125.76,35.294158,136.254425,3921908.736,12377553.92,101.2,-190.433827
1529.648444,-0.455933,-0.123349,9.800751,316.193827,-2.481635,1.417909,-0.050608,-0.112331,0.004629,996.16,30.2,-389.521053,0.000002,0,33:51.0,0.020578,125.76,35.294158,136.254425,3921908.736,12377553.92,101.2,-190.433827
1529.658639,-0.419464,-0.111091,9.783283,316.193827,-2.481635,1.417909,-0.08579,-0.099139,-0.0147,996.14,30.2,-389.3422,0.000002,0,33:51.0,0.020578,125.76,35.294158,136.254425,3921908.736,12377553.92,101.2,-190.433827
1529.668005,-0.397629,-0.101438,9.837143,316.193827,-2.481635,1.417909,-0.111471,-0.092532,0.03791,996.14,30.2,-389.3422,0.000002,0,33:51.1,0.015433,125.76,35.294158,136.254425,3921908.736,12377553.92,101.2,-190.433827
1529.67661,-0.375717,-0.13147,9.834691,316.193827,-2.481635,1.417909,-0.109562,-0.055419,0.035255,996.14,30.2,-389.3422,0.000002,0,33:51.1,0.015433,125.76,35.294158,136.254425,3921908.736,12377553.92,101.2,-190.433827
1529.686434,-0.326531,-0.151007,9.892688,316.193827,-2.481635,1.417909,-0.138417,-0.008891,0.091533,996.14,30.2,-389.3422,0.000002,0,33:51.1,0.015433,125.76,35.294158,136.254425,3921908.736,12377553.92,101.2,-190.433827
1529.695958,-0.349209,-0.184947,9.866563,316.193827,-2.481635,1.417909,-0.098221,0.003108,0.067261,996.14,30.2,-389.3422,0.000002,0,33:51.1,0.015433,125.76,35.294158,136.254425,3921908.736,12377553.92,101.2,-190.433827
1529.70606,-0.349668,-0.221492,9.850167,316.193827,-2.481635,1.417909,-0.074148,0.031149,0.051809,996.15,30.2,-389.431627,0.000002,0,33:51.1,0.015433,125.76,35.294158,136.254425,3921908.736,12377553.92,101.2,-190.433827
1529.715542,-0.368362,-0.21973,9.804658,316.193827,-2.481635,1.417909,-0.058476,0.01769,0.007122,996.15,30.2,-389.431627,0.000002,0,33:51.1,0.015433,125.76,35.294158,136.254425,3921908.736,12377553.92,101.2,-190.433827
1529.723523,-0.339479,-0.200806,9.803049,316.193827,-2.481635,1.417909,-0.092719,0.021059,0.003797,996.15,30.2,-389.431627,0.000002,0,33:51.1,0.015433,125.76,35.294158,136.254425,3921908.736,12377553.92,101.2,-190.433827
1529.731055,-0.317873,-0.182649,9.833235,316.193827,-2.481635,1.417909,-0.122387,0.02071,0.032561,996.15,30.2,-389.431627,0.000002,0,33:51.1,0.015433,125.76,35.294158,136.254425,3921908.736,12377553.92,101.2,-190.433827
1529.739064,-0.311438,-0.145491,9.810787,316.193827,-2.481635,1.417909,-0.149579,-0.004367,0.008944,996.15,30.2,-389.431627,0.000002,0,33:51.1,0.015433,125.76,35.294158,136.254425,3921908.736,12377553.92,101.2,-190.433827
1529.749111,-0.325611,-0.12764,9.81592,316.193827,-2.481635,1.417909,-0.150001,-0.027119,0.014243,996.14,30.2,-389.3422,0.000002,0,33:51.1,0.015433,125.76,35.294158,136.254425,3921908.736,12377553.92,101.2,-190.433827
1529.758239,-0.334575,-0.098679,9.838751,316.193827,-2.481635,1.417909,-0.162309,-0.055114,0.036718,996.14,30.2,-389.3422,0.000002,1.339606,33:51.1,0.015433,125.76,35.294158,136.254425,3921908.736,12377553.92,101.2,-190.433827
1529.768691,-0.355568,-0.080139,9.868938,316.193827,-2.481635,1.417909,-0.159094,-0.082482,0.067318,996.14,30.2,-389.3422,0.000002,0,33:51.2,0.020578,125.76,35.294158,136.254425,3921908.736,12377553.92,101.2,-190.433827
1529.777305,-0.333349,-0.065429,9.908317,316.193827,-2.481635,1.417909,-0.18753,-0.079688,0.105323,996.14,30.2,-389.3422,0.000002,1.339606,33:51.2,0.020578,125.76,35.294158,136.254425,3921908.736,12377553.92,101.2,-190.433827
1529.786865,-0.319329,-0.062671,9.95306,316.193827,-2.481635,1.417909,-0.202363,-0.072687,0.149335,996.14,30.2,-389.3422,0.000002,0,33:51.2,0.020578,125.76,35.294158,136.254425,3921908.736,12377553.92,101.2,-190.433827
1529.797332,-0.31274,-0.059223,9.932221,316.193827,-2.481635,1.417909,-0.208622,-0.071403,0.128151,996.16,30.2,-389.521053,0.000002,0,33:51.2,0.020578,125.76,35.294158,136.254425,3921908.736,12377553.92,101.2,-190.433827
1529.806871,-0.326224,-0.069643,9.861353,316.193827,-2.481635,1.417909,-0.188117,-0.072309,0.058212,996.16,30.2,-389.521053,0.000002,0,33:51.2,0.020578,125.76,35.294158,136.254425,3921908.736,12377553.92,101.2,-190.433827
1529.817057,-0.345531,-0.112393,9.8019,316.193827,-2.481635,1.417909,-0.143379,-0.051599,0.000726,996.14,30.2,-389.3422,0.000002,0,33:51.2,0.020578,125.76,35.294158,136.254425,3921908.736,12377553.92,101.2,-190.433827
1529.824577,-0.368286,-0.144265,9.762137,316.193827,-2.481635,1.417909,-0.103749,-0.041368,-0.037215,996.14,30.2,-389.3422,0.000002,0,33:51.2,0.020578,125.76,35.294158,136.254425,3921908.736,12377553.92,101.2,-190.433827
1529.831963,-0.361544,-0.185024,9.748883,316.193827,-2.481635,1.417909,-0.082789,-0.005502,-0.049737,996.14,30.2,-389.3422,0.000002,0,33:51.2,0.020578,125.76,35.294158,136.254425,3921908.736,12377553.92,101.2,-190.433827
1529.840438,-0.361544,-0.209234,9.757157,316.193827,-2.481635,1.417909,-0.06802,0.013417,-0.040874,996.16,30.2,-389.521053,0.000002,0,33:51.2,0.020578,125.76,35.294158,136.254425,3921908.736,12377553.92,101.2,-190.433827
1529.848734,-0.374415,-0.211839,9.750032,316.193827,-2.481635,1.417909,-0.056027,0.007315,-0.047369,996.16,30.2,-389.521053,0.000002,0,33:51.2,0.020578,125.76,35.294158,136.254425,3921908.736,12377553.92,101.2,-190.433827
1529.858721,-0.402149,-0.201113,9.750798,316.193852,-2.488235,1.420245,-0.042346,-0.018033,-0.045702,996.17,30.2,-389.610478,0.000002,0,33:51.2,0.020578,125.76,35.294158,136.254425,3921908.736,12377553.92,101.2,-190.433852
1529.868433,-0.424904,-0.165564,9.760758,316.193852,-2.488235,1.420245,-0.047429,-0.059912,-0.035647,996.17,30.2,-389.610478,0.000002,0,33:51.2,0.020578,125.76,35.294158,136.254425,3921908.736,12377553.92,101.2,-190.433852
1529.876542,-0.431416,-0.12718,9.778609,316.193876,-2.494835,1.422581,-0.068434,-0.093349,-0.018519,996.17,30.2,-389.610478,0.000002,0,33:51.3,0.010289,125.76,35.294158,136.254425,3921908.736,12377553.92,101.2,-190.433876
1529.887152,-0.436779,-0.087877,9.797839,316.193804,-2.503763,1.418318,-0.090583,-0.12564,-0.000065,996.16,30.2,-389.521053,0.000002,0,33:51.3,0.010289,125.76,35.294158,136.254425,3921908.736,12377553.92,101.2,-190.433804
1529.89672,-0.449803,-0.045892,9.829328,316.193828,-2.510363,1.420654,-0.109467,-0.165851,0.03088,996.16,30.2,-389.521053,0.000002,0,33:51.3,0.010289,125.76,35.294158,136.254425,3921908.736,12377553.92,101.2,-190.433828
1529.907009,-0.495849,-0.037464,9.79623,316.193852,-2.516963,1.42299,-0.078432,-0.201172,-0.000399,996.16,30.2,-389.521053,0.000002,0,33:51.3,0.010289,125.76,35.294158,136.254425,3921908.736,12377553.92,101.2,-190.433852
1529.91686,-0.518297,-0.037158,9.738923,316.193779,-2.525892,1.418727,-0.059045,-0.214447,-0.056652,996.16,30.2,-389.521053,0.000002,0,33:51.3,0.010289,125.76,35.294158,136.254425,3921908.736,12377553.92,101.2,-190.433779
1529.92411,-0.539749,-0.054396,9.682994,316.193802,-2.532492,1.421063,-0.029887,-0.214555,-0.111164,996.16,30.2,-389.521053,0.000002,0,33:51.3,0.010289,125.76,35.294158,136.254425,3921908.736,12377553.92,101.2,-190.433802
1529.932283,-0.510942,-0.070255,9.63036,316.193728,-2.54142,1.4168,-0.040435,-0.183077,-0.164611,996.16,30.2,-389.521053,0.000002,0,33:51.3,0.010289,125.76,35.294158,136.254425,3921908.736,12377553.92,101.2,-190.433728
1529.939774,-0.466046,-0.091248,9.609291,316.193774,-2.554621,1.421473,-0.063345,-0.137966,-0.18719,996.16,30.2,-389.521053,0.000002,0,33:51.3,0.010289,125.76,35.294158,136.254425,3921908.736,12377553.92,101.2,-190.433774
1529.949259,-0.409964,-0.108563,9.604388,316.193774,-2.554621,1.421473,-0.095851,-0.089345,-0.194158,996.16,30.2,-389.521053,0.000002,0,33:51.3,0.010289,125.76,35.294158,136.254425,3921908.736,12377553.92,101.2,-190.433774
1529.958581,-0.330515,-0.112547,9.591593,316.193797,-2.561221,1.423809,-0.155592,-0.036125,-0.210426,996.16,30.2,-389.521053,0.000002,0,33:51.3,0.010289,125.76,35.294158,136.254425,3921908.736,12377553.92,101.2,-190.433797
1529.968146,-0.279566,-0.105805,9.570218,316.19372,-2.57015,1.419546,-0.19907,-0.008111,-0.234258,996.16,30.2,-389.521053,0.000002,0,33:51.4,0.005144,125.76,35.294158,136.254425,3921908.736,12377553.92,101.2,-190.43372
1529.976907,-0.281252,-0.06834,9.568302,316.193743,-2.57675,1.421882,-0.22225,-0.037974,-0.237077,996.17,30.2,-389.610478,0.000002,0,33:51.4,0.005144,125.76,35.294158,136.254425,3921908.736,12377553.92,101.2,-190.433743
1529.986534,-0.348059,-0.04957,9.580178,316.200164,-2.592101,1.419927,-0.184502,-0.0925,-0.221599,996.17,30.2,-389.610478,0.000002,0,33:51.4,0.005144,125.76,35.294158,136.254425,3921908.736,12377553.92,101.2,-190.440164
1529.996876,-0.404601,-0.030263,9.608908,316.200187,-2.598701,1.422263,-0.155212,-0.142348,-0.190872,996.17,30.2,-389.610478,0.000002,0,33:51.4,0.005144,125.76,35.294158,136.254425,3921908.736,12377553.92,101.2,-190.440187
1530.006667,-0.462445,-0.021835,9.662538,316.200106,-2.60763,1.418,-0.118975,-0.183197,-0.13491,996.17,30.2,-389.610478,0.000002,0,33:51.4,0.005144,125.76,35.294158,136.254425,3921908.736,12377553.92,101.2,-190.440106
1530.016191,-0.497075,-0.01517,9.757234,316.200128,-2.61423,1.420337,-0.102179,-0.208832,-0.03897,996.17,30.2,-389.610478,0.000002,0,33:51.4,0.005144,125.76,35.294158,136.254425,3921908.736,12377553.92,101.2,-190.440128
1530.024434,-0.50351,-0.0249,9.808106,316.200151,-2.62083,1.422674,-0.094804,-0.204419,0.012332,996.17,30.2,-389.610478,0.000002,0,33:51.4,0.005144,125.76,35.294158,136.254425,3921908.736,12377553.92,101.2,-190.440151
1530.031722,-0.493474,-0.034783,9.848481,316.200068,-2.629759,1.418411,-0.099213,-0.188514,0.052433,996.17,30.2,-389.610478,0.000002,0,33:51.4,0.005144,125.76,35.294158,136.254425,3921908.736,12377553.92,101.2,-190.440068
1530.040254,-0.452638,-0.052251,9.879281,316.200068,-2.629759,1.418411,-0.121587,-0.149004,0.081747,996.16,30.2,-389.521053,0.000002,0,33:51.4,0.005144,125.76,35.294158,136.254425,3921908.736,12377553.92,101.2,-190.440068
1530.049151,-0.403222,-0.060832,9.913221,316.20009,-2.636359,1.420748,-0.157506,-0.1106,0.11354,996.16,30.2,-389.521053,0.000002,0,33:51.4,0.005144,125.76,35.294158,136.254425,3921908.736,12377553.92,101.2,-190.44009
1530.058248,-0.310365,-0.05884,9.91866,316.200006,-2.645288,1.416485,-0.23196,-0.05231,0.114617,996.16,30.2,-389.521053,0.000002,0,33:51.4,0.005144,125.76,35.294158,136.254425,3921908.736,12377553.92,101.2,-190.440006
1530.068997,-0.294276,-0.055469,9.91981,316.200028,-2.651888,1.418822,-0.247783,-0.044429,0.114882,996.13,30.2,-389.252771,0.000002,0,33:51.5,0.005144,125.76,35.294158,136.254425,3921908.736,12377553.92,101.3,-190.440028
1530.07717,-0.309829,-0.053247,9.913067,316.200049,-2.658489,1.421159,-0.237879,-0.055578,0.108758,996.13,30.2,-389.252771,0.000002,0,33:51.5,0.005144,125.76,35.294158,136.254425,3921908.736,12377553.92,101.3,-190.440049
1530.087385,-0.339402,-0.053783,9.887019,316.199964,-2.667418,1.416896,-0.213945,-0.072425,0.0841,996.13,30.2,-389.252771,0.000002,0,33:51.5,0.005144,125.76,35.294158,136.254425,3921908.736,12377553.92,101.3,-190.439964
1530.097219,-0.382459,-0.070485,9.822969,316.199985,-2.674018,1.419233,-0.167821,-0.086666,0.022511,996.13,30.2,-389.252771,0.000002,0,33:51.5,0.005144,125.76,35.294158,136.254425,3921908.736,12377553.92,101.3,-190.439985
1530.106797,-0.402532,-0.073167,9.799601,316.200006,-2.680619,1.42157,-0.150453,-0.097005,0.000135,996.13,30.2,-389.252771,0.000002,0,33:51.5,0.005144,125.76,35.294158,136.254425,3921908.736,12377553.92,101.3,-190.440006
1530.117374,-0.398165,-0.079066,9.754935,316.200006,-2.680619,1.42157,-0.147829,-0.090121,-0.044525,996.16,30.2,-389.521053,0.000002,0,33:51.5,0.005144,125.76,35.294158,136.254425,3921908.736,12377553.92,101.3,-190.440006
1530.124642,-0.378169,-0.081748,9.717088,316.200006,-2.680619,1.42157,-0.159726,-0.075871,-0.083187,996.16,30.2,-389.521053,0.000002,0,33:51.5,0.005144,125.76,35.294158,136.254425,3921908.736,12377553.92,101.3,-190.440006
1530.132584,-0.346221,-0.07401,9.671196,316.200006,-2.680619,1.42157,-0.187028,-0.062318,-0.1307,996.15,30.2,-389.431627,0.000002,0,33:51.5,0.005144,125.76,35.294158,136.254425,3921908.736,12377553.92,101.3,-190.440006
1530.140185,-0.313123,-0.061138,9.633271,316.200006,-2.680619,1.42157,-0.218855,-0.051962,-0.170436,996.15,30.2,-389.431627,0.000002,0,33:51.5,0.005144,125.76,35.294158,136.254425,3921908.736,12377553.92,101.3,-190.440006
1530.148835,-0.266388,-0.052864,9.615957,316.200006,-2.680619,1.42157,-0.259472,-0.029266,-0.190117,996.15,30.2,-389.431627,0.000002,0,33:51.5,0.005144,125.76,35.294158,136.254425,3921908.736,12377553.92,101.3,-190.440006
1530.159071,-0.212222,-0.046582,9.614807,316.200006,-2.680619,1.42157,-0.305458,-0.000194,-0.193954,996.13,30.2,-389.252771,0.000002,0,33:51.5,0.005144,125.76,35.294158,136.254425,3921908.736,12377553.92,101.3,-190.440006
1530.16841,-0.174987,-0.034017,9.642465,316.200006,-2.680619,1.42157,-0.343717,0.013655,-0.168388,996.13,30.2,-389.252771,0.000002,0,33:51.6,0.005144,125.76,35.294158,136.254425,3921908.736,12377553.92,101.3,-190.440006
